docs,corpus_size,vocabulary_size
1656,831068,66572
1657,831829,66598
1658,832280,66640
1659,832779,66644
1660,833425,66686
1661,833610,66690
1662,833914,66699
1663,834193,66711
1664,834383,66720
1665,834644,66732
1666,835278,66777
1667,837988,66899
1668,838125,66905
1669,838876,66932
1670,839533,66953
1671,839827,66959
1672,839955,66962
1673,840652,66979
1674,840814,66981
1675,843323,67112
1676,843515,67113
1677,843841,67124
1678,845067,67170
1679,849209,67293
1680,850007,67319
1681,850197,67329
1682,850465,67334
1683,854698,67437
1684,855251,67455
1685,855478,67461
1686,856137,67489
1687,856338,67504
1688,856472,67516
1689,856689,67520
1690,856962,67535
1691,857268,67556
1692,857407,67561
1693,859830,67680
1694,860124,67696
1695,860276,67700
1696,861617,67765
1697,861998,67784
1698,862130,67788
1699,862454,67802
1700,862565,67804
1701,862761,67823
1702,862945,67831
1703,863213,67855
1704,865088,67908
1705,865516,67917
1706,865652,67920
1707,865920,67932
1708,866082,67938
1709,866463,67953
1710,866583,67955
1711,866768,67964
1712,867384,67997
1713,867867,68006
1714,867994,68010
1715,868150,68012
1716,868808,68286
1717,869337,68342
1718,869550,68345
1719,870663,68400
1720,870943,68408
1721,871108,68418
1722,871343,68427
1723,871643,68528
1724,872013,68538
1725,873442,68612
1726,873700,68619
1727,874307,68641
1728,874926,68649
1729,875278,68656
1730,875586,68662
1731,875899,68673
1732,876033,68675
1733,877370,68711
1734,877531,68716
1735,877693,68721
1736,878433,68749
1737,878824,68757
1738,879279,68781
1739,879651,68800
1740,880085,68814
1741,880253,68819
1742,884788,68938
1743,884912,68939
1744,885146,68944
1745,885301,68946
1746,885557,68958
1747,885706,68959
1748,885867,68961
1749,886938,69009
1750,888642,69068
1751,888794,69072
1752,889137,69084
1753,891701,69169
1754,892331,69193
1755,892663,69218
1756,892841,69226
1757,893096,69234
1758,893583,69249
1759,894312,69273
1760,895036,69300
1761,895204,69302
1762,895410,69307
1763,895988,69352
1764,896235,69362
1765,896409,69366
1766,896637,69367
1767,898661,69410
1768,898766,69414
1769,899198,69431
1770,899578,69435
1771,899758,69448
1772,900071,69455
1773,900373,69468
1774,900572,69471
1775,900820,69476
1776,901345,69489
1777,901504,69491
1778,901655,69493
1779,903570,69570
1780,906391,69668
1781,906508,69670
1782,906946,69683
1783,907115,69689
1784,907801,69713
1785,908079,69720
1786,908227,69723
1787,908616,69741
1788,909630,69764
1789,909768,69768
1790,909960,69775
1791,910130,69776
1792,910455,69783
1793,910788,69792
1794,910928,69799
1795,911289,69818
1796,911622,69830
1797,912136,69845
1798,912424,69853
1799,912784,69866
1800,912998,69874
1801,913273,69887
1802,913593,69903
1803,913837,69909
1804,914107,69938
1805,914269,69940
1806,915462,69988
1807,915822,70030
1808,916898,70108
1809,917074,70115
1810,917615,70180
1811,917731,70182
1812,918195,70197
1813,918354,70199
1814,918516,70209
1815,919372,70316
1816,920546,70369
1817,921117,70388
1818,921498,70393
1819,921716,70417
1820,923677,70565
1821,923853,70567
1822,924313,70595
1823,924829,70646
1824,925320,70664
1825,925848,70685
1826,927896,70745
1827,928084,70751
1828,928205,70753
1829,928544,70765
1830,928911,70777
1831,929109,70785
1832,929242,70785
1833,929680,70795
1834,929930,70816
1835,930804,70835
1836,930949,70842
1837,931567,70893
1838,931707,70895
1839,931851,70897
1840,932000,70901
1841,932360,70907
1842,932478,70908
1843,932874,70927
1844,933485,70936
1845,933820,70956
1846,933934,70957
1847,934056,70964
1848,934369,70972
1849,934702,70984
1850,934905,70997
1851,935439,71046
1852,935728,71058
1853,936285,71076
1854,938917,71140
1855,939409,71146
1856,939892,71165
1857,940602,71199
1858,942151,71221
1859,942342,71250
1860,942589,71256
1861,942742,71259
1862,942880,71260
1863,943002,71262
1864,943137,71263
1865,943346,71269
1866,943812,71292
1867,944139,71307
1868,944702,71314
1869,944965,71320
1870,945140,71327
1871,945494,71333
1872,945747,71338
1873,946570,71365
1874,947560,71384
1875,947700,71386
1876,947898,71389
1877,949578,71535
1878,949927,71544
1879,950688,71564
1880,951908,71609
1881,952058,71612
1882,952396,71617
1883,953083,71635
1884,953242,71642
1885,953436,71650
1886,953599,71656
1887,953938,71671
1888,957898,71769
1889,958064,71771
1890,958251,71772
1891,959456,71808
1892,959570,71808
1893,959803,71817
1894,960803,71879
1895,967222,72091
1896,967410,72102
1897,967579,72105
1898,967797,72116
1899,967932,72122
1900,968092,72126
1901,968298,72148
1902,969238,72161
1903,969413,72164
1904,972585,72261
1905,972981,72270
1906,973196,72279
1907,973445,72286
1908,974112,72316
1909,974483,72351
1910,974763,72359
1911,974977,72383
1912,975439,72400
1913,975762,72414
1914,975925,72419
1915,976104,72424
1916,976279,72426
1917,976454,72428
1918,976781,72435
1919,976960,72438
1920,977249,72443
1921,978013,72513
1922,978171,72513
1923,978478,72529
1924,978723,72531
1925,978921,72533
1926,979214,72538
1927,980097,72571
1928,980282,72579
1929,980425,72581
1930,980647,72586
1931,980776,72588
1932,980981,72602
1933,982739,72678
1934,982999,72696
1935,983457,72711
1936,983718,72716
1937,983848,72719
1938,984463,72744
1939,984902,72768
1940,985213,72924
1941,985484,72998
1942,985893,73025
1943,986250,73035
1944,986369,73036
1945,986607,73043
1946,986782,73044
1947,987184,73054
1948,987323,73054
1949,987919,73069
1950,988215,73077
1951,988426,73083
1952,988542,73083
1953,988724,73088
1954,988896,73096
1955,989229,73127
1956,989453,73138
1957,989725,73149
1958,989912,73157
1959,990072,73161
1960,990472,73193
1961,990596,73199
1962,990732,73203
1963,990870,73203
1964,991185,73287
1965,991354,73288
1966,991910,73354
1967,992099,73359
1968,992364,73370
1969,993139,73414
1970,993284,73416
1971,993814,73441
1972,994018,73450
1973,994809,73475
1974,995083,73483
1975,995226,73485
1976,995340,73487
1977,995767,73489
1978,996612,73524
1979,997339,73546
1980,997463,73547
1981,998483,73565
1982,998687,73574
1983,999056,73585
1984,999223,73588
1985,999869,73595
1986,1000067,73601
1987,1000422,73700
1988,1000653,73712
1989,1000980,73730
1990,1001248,73746
1991,1001367,73753
1992,1001477,73755
1993,1001996,73768
1994,1002442,73776
1995,1002554,73776
1996,1002741,73781
1997,1003266,73786
1998,1003512,73789
1999,1004202,73831
2000,1004354,73834
2001,1004592,73839
2002,1004858,73848
2003,1005886,73884
2004,1006313,73906
2005,1006459,73909
2006,1006579,73909
2007,1006875,73918
2008,1007028,73924
2009,1007160,73926
2010,1007426,73937
2011,1008434,74081
2012,1009013,74097
2013,1010436,74128
2014,1010668,74133
2015,1010861,74139
2016,1011411,74157
2017,1011586,74159
2018,1011868,74170
2019,1012045,74172
2020,1013762,74249
2021,1016088,74302
2022,1016299,74306
2023,1016559,74309
2024,1016836,74311
2025,1017422,74317
2026,1018123,74326
2027,1018432,74336
2028,1019207,74386
2029,1020335,74436
2030,1020486,74443
2031,1020933,74453
2032,1021277,74460
2033,1021586,74469
2034,1021809,74473
2035,1022413,74490
2036,1023031,74545
2037,1023509,74565
2038,1023678,74569
2039,1024080,74585
2040,1024201,74586
2041,1024858,74605
2042,1025302,74622
2043,1025534,74630
2044,1026410,74646
2045,1026620,74652
2046,1027031,74660
2047,1027246,74663
2048,1028141,74677
2049,1028480,74694
2050,1029861,74836
2051,1030043,74838
2052,1030218,74841
2053,1030339,74842
2054,1032715,74922
2055,1032858,74924
2056,1033256,74932
2057,1033655,74950
2058,1033908,75013
2059,1034076,75015
2060,1034284,75018
2061,1034884,75045
2062,1035129,75048
2063,1035722,75069
2064,1038994,75186
2065,1039368,75196
2066,1039568,75207
2067,1039929,75257
2068,1040236,75284
2069,1040508,75293
2070,1040687,75300
2071,1040794,75303
2072,1041753,75348
2073,1041986,75354
2074,1042165,75358
2075,1042375,75363
2076,1043075,75394
2077,1043577,75533
2078,1044447,75575
2079,1044592,75580
2080,1044845,75593
2081,1045066,75610
2082,1045237,75614
2083,1045954,75657
2084,1046062,75663
2085,1046187,75666
2086,1046927,75707
2087,1047395,75714
2088,1048271,75761
2089,1049428,75826
2090,1049649,75833
2091,1049935,75836
2092,1050394,75844
2093,1050501,75848
2094,1051334,75943
2095,1052215,75966
2096,1052537,75977
2097,1052671,75984
2098,1052870,75991
2099,1053036,75996
2100,1053921,76049
2101,1054168,76056
2102,1055074,76097
2103,1055299,76111
2104,1055726,76161
2105,1056058,76169
2106,1056280,76178
2107,1057628,76206
2108,1058163,76219
2109,1058758,76248
2110,1058905,76251
2111,1059771,76271
2112,1059946,76276
2113,1060366,76287
2114,1060822,76293
2115,1062223,76336
2116,1062517,76347
2117,1062647,76347
2118,1063115,76372
2119,1063300,76374
2120,1063476,76378
2121,1064250,76409
2122,1064580,76412
2123,1065820,76460
2124,1066032,76473
2125,1066248,76479
2126,1066486,76481
2127,1066688,76491
2128,1066922,76508
2129,1067155,76515
2130,1067282,76518
2131,1067520,76543
2132,1067639,76549
2133,1067886,76558
2134,1068088,76574
2135,1068371,76594
2136,1068713,76602
2137,1068886,76605
2138,1069005,76605
2139,1069144,76607
2140,1070203,76947
2141,1070455,76959
2142,1070611,76966
2143,1070933,76968
2144,1071156,76975
2145,1071333,76982
2146,1071521,76985
2147,1071850,77010
2148,1072242,77236
2149,1072903,77254
2150,1073263,77259
2151,1073520,77268
2152,1073818,77306
2153,1074030,77310
2154,1074292,77317
2155,1074527,77323
2156,1074666,77326
2157,1075087,77361
2158,1075353,77366
2159,1075547,77440
2160,1075769,77447
2161,1075906,77454
2162,1076028,77456
2163,1076290,77459
2164,1076537,77474
2165,1077144,77480
2166,1077338,77485
2167,1077780,77513
2168,1078224,77529
2169,1078748,77557
2170,1078900,77559
2171,1081688,77659
2172,1082033,77711
2173,1082392,77721
2174,1082576,77724
2175,1082822,77729
2176,1082998,77730
2177,1083208,77745
2178,1083670,77767
2179,1083886,77779
2180,1084107,77781
2181,1084324,77782
2182,1084452,77782
2183,1084587,77783
2184,1084871,77790
2185,1086422,77813
2186,1086862,77821
2187,1087685,77871
2188,1088076,77887
2189,1088503,77916
2190,1088728,77921
2191,1088931,77988
2192,1089101,77996
2193,1089783,78025
2194,1090280,78068
2195,1090848,78098
2196,1091046,78106
2197,1091173,78109
2198,1092378,78145
2199,1092886,78156
2200,1093074,78161
2201,1093546,78175
2202,1093871,78188
2203,1094773,78207
2204,1094952,78209
2205,1095120,78212
2206,1095595,78237
2207,1095940,78239
2208,1096223,78247
2209,1096953,78298
2210,1098109,78404
2211,1098482,78414
2212,1098953,78427
2213,1099434,78433
2214,1100100,78456
2215,1100761,78503
2216,1101045,78529
2217,1101286,78543
2218,1102049,78577
2219,1102254,78592
2220,1102447,78598
2221,1102869,78613
2222,1103147,78631
2223,1104203,78696
2224,1104454,78700
2225,1104857,78709
2226,1104976,78711
2227,1105222,78718
2228,1106653,78775
2229,1106879,78783
2230,1108066,78841
2231,1109484,78877
2232,1109663,78881
2233,1109904,78889
2234,1110946,78938
2235,1111166,78953
2236,1111287,78956
2237,1111497,78971
2238,1111976,79002
2239,1113467,79030
2240,1113766,79043
2241,1114224,79076
2242,1114344,79079
2243,1114495,79083
2244,1115149,79133
2245,1115260,79138
2246,1115719,79193
2247,1115922,79200
2248,1117106,79293
2249,1117275,79296
2250,1117836,79310
2251,1117979,79319
2252,1118099,79320
2253,1118300,79328
2254,1119126,79359
2255,1119281,79367
2256,1119665,79380
2257,1119846,79386
2258,1120037,79395
2259,1120335,79402
2260,1120592,79404
2261,1121083,79413
2262,1121230,79417
2263,1121367,79420
2264,1121716,79439
2265,1121864,79445
2266,1122208,79465
2267,1122509,79490
2268,1122880,79504
2269,1124012,79553
2270,1124880,79654
2271,1125159,79690
2272,1126493,79743
2273,1129033,79840
2274,1129260,79851
2275,1130648,79886
2276,1131004,79894
2277,1131198,79898
2278,1132385,79922
2279,1132798,79935
2280,1132931,79937
2281,1133390,79950
2282,1133994,79992
2283,1134137,79994
2284,1134591,80003
2285,1134823,80014
2286,1134963,80020
2287,1135274,80031
2288,1135543,80039
2289,1136056,80056
2290,1136368,80066
2291,1136750,80073
2292,1136929,80077
2293,1137095,80079
2294,1137889,80127
2295,1138317,80133
2296,1140522,80208
2297,1141431,80243
2298,1141856,80253
2299,1142104,80267
2300,1142285,80268
2301,1142934,80313
2302,1145489,80377
2303,1145636,80381
2304,1146102,80398
2305,1146686,80410
2306,1147080,80423
2307,1147435,80437
2308,1147644,80447
2309,1147927,80453
2310,1148600,80465
2311,1148961,80472
2312,1150895,80523
2313,1151741,80545
2314,1152285,80565
2315,1152525,80574
2316,1152683,80578
2317,1152805,80581
2318,1153496,80597
2319,1153811,80611
2320,1154433,80684
2321,1154578,80694
2322,1154977,80710
2323,1155741,80724
2324,1155938,80728
2325,1156079,80733
2326,1156453,80738
2327,1156804,80745
2328,1157323,80751
2329,1157510,80758
2330,1161191,80898
2331,1161962,80912
2332,1162088,80913
2333,1162592,80921
2334,1164206,80988
2335,1164872,81006
2336,1165603,81050
2337,1165835,81054
2338,1167660,81110
2339,1167841,81112
2340,1168383,81162
2341,1169280,81202
2342,1169606,81219
2343,1169719,81220
2344,1169867,81223
2345,1170169,81232
2346,1170476,81245
2347,1170817,81253
2348,1172063,81368
2349,1172364,81394
2350,1172516,81404
2351,1172741,81409
2352,1173054,81415
2353,1174990,81895
2354,1175241,81902
2355,1175384,81912
2356,1175613,81920
2357,1176335,81954
2358,1176588,81966
2359,1176725,81973
2360,1177295,82044
2361,1177877,82068
2362,1178620,82087
2363,1178882,82099
2364,1179060,82099
2365,1179312,82135
2366,1179637,82148
2367,1179909,82155
2368,1180138,82163
2369,1180260,82163
2370,1180441,82167
2371,1180667,82185
2372,1180848,82204
2373,1183408,82319
2374,1184185,82434
2375,1187569,82636
2376,1190617,82713
2377,1192198,82782
2378,1192514,82796
2379,1194179,82840
2380,1194812,82947
2381,1195120,82953
2382,1195612,82968
2383,1196694,82982
2384,1196867,82983
2385,1197138,82987
2386,1197463,82998
2387,1198018,83010
2388,1198583,83055
2389,1199025,83069
2390,1199316,83073
2391,1199658,83080
2392,1199938,83083
2393,1200166,83084
2394,1200313,83087
2395,1200946,83119
2396,1201664,83152
2397,1201948,83163
2398,1202252,83169
2399,1202491,83261
2400,1202628,83261
2401,1203232,83276
2402,1203500,83284
2403,1203598,83285
2404,1203833,83304
2405,1204006,83307
2406,1204675,83335
2407,1205013,83345
2408,1205218,83362
2409,1205434,83387
2410,1205557,83392
2411,1205996,83401
2412,1206339,83417
2413,1208841,83508
2414,1210536,83541
2415,1210682,83546
2416,1212758,83611
2417,1212997,83615
2418,1213215,83640
2419,1213696,83656
2420,1214133,83673
2421,1214323,83676
2422,1214769,83684
2423,1215404,83699
2424,1216069,83708
2425,1217141,83773
2426,1217437,83949
2427,1217690,83966
2428,1217912,83968
2429,1218872,83984
2430,1219031,83985
2431,1219211,84004
2432,1219485,84021
2433,1219726,84071
2434,1220081,84119
2435,1220424,84139
2436,1220905,84157
2437,1221532,84188
2438,1222133,84206
2439,1222362,84247
2440,1222478,84252
2441,1222930,84268
2442,1223707,84278
2443,1223970,84294
2444,1224483,84358
2445,1224691,84365
2446,1224870,84365
2447,1225395,84377
2448,1225551,84382
2449,1225801,84394
2450,1226393,84422
2451,1226870,84440
2452,1227404,84447
2453,1227555,84453
2454,1228438,84467
2455,1229309,84485
2456,1229644,84488
2457,1229762,84490
2458,1229978,84496
2459,1230508,84550
2460,1230754,84559
2461,1232085,84605
2462,1232541,84618
2463,1232819,84629
2464,1233218,84635
2465,1233393,84664
2466,1233566,84667
2467,1234156,84683
2468,1234564,84690
2469,1235134,84714
2470,1235289,84717
2471,1235541,84727
2472,1235775,84729
2473,1236127,84741
2474,1236290,84742
2475,1236459,84743
2476,1236809,84754
2477,1237358,84782
2478,1242741,84928
2479,1243042,84930
2480,1243566,84969
2481,1243699,84971
2482,1243807,84973
2483,1244535,84998
2484,1244746,85003
2485,1244902,85007
2486,1245182,85010
2487,1245353,85013
2488,1245893,85219
2489,1246488,85229
2490,1246651,85231
2491,1246865,85241
2492,1247198,85249
2493,1247749,85273
2494,1251338,85405
2495,1251963,85432
2496,1252255,85438
2497,1252566,85451
2498,1252681,85452
2499,1252880,85459
2500,1253056,85464
2501,1253493,85478
2502,1253648,85479
2503,1254481,85506
2504,1254674,85509
2505,1254799,85509
2506,1255081,85527
2507,1255721,85563
2508,1259076,85710
2509,1259330,85719
2510,1259616,85762
2511,1259823,85773
2512,1263180,85890
2513,1263315,85893
2514,1263855,85902
2515,1264937,85960
2516,1265241,85977
2517,1265586,85992
2518,1265797,85998
2519,1266359,86015
2520,1266667,86028
2521,1266877,86031
2522,1267059,86035
2523,1267251,86041
2524,1267422,86043
2525,1267606,86048
2526,1267751,86050
2527,1267946,86055
2528,1268692,86106
2529,1268902,86112
2530,1269292,86120
2531,1269829,86127
2532,1270073,86129
2533,1270207,86130
2534,1270436,86141
2535,1270659,86168
2536,1271141,86174
2537,1271489,86189
2538,1273339,86238
2539,1273507,86242
2540,1274294,86271
2541,1274546,86280
2542,1274894,86306
2543,1275022,86309
2544,1276121,86350
2545,1276499,86368
2546,1276779,86375
2547,1276906,86376
2548,1277118,86380
2549,1277319,86399
2550,1277853,86413
2551,1278464,86431
2552,1279574,86515
2553,1280792,86540
2554,1281112,86548
2555,1282945,86584
2556,1283089,86586
2557,1283282,86592
2558,1284840,86727
2559,1285150,86739
2560,1285411,86773
2561,1286259,86962
2562,1286496,86971
2563,1286992,86986
2564,1287740,87117
2565,1293290,87378
2566,1293403,87379
2567,1293589,87380
2568,1294071,87392
2569,1294330,87419
2570,1294591,87422
2571,1294997,87450
2572,1295536,87473
2573,1295701,87475
2574,1295935,87480
2575,1296053,87481
2576,1296277,87492
2577,1296809,87510
2578,1296972,87512
2579,1297544,87528
2580,1297698,87528
2581,1297966,87532
2582,1298103,87536
2583,1299102,87547
2584,1299265,87552
2585,1299386,87553
2586,1300789,87611
2587,1301295,87621
2588,1301430,87624
2589,1301617,87625
2590,1303504,87685
2591,1303707,87691
2592,1303838,87692
2593,1304765,87821
2594,1304942,87828
2595,1305169,87832
2596,1306169,87858
2597,1306363,87873
2598,1306528,87878
2599,1306837,87893
2600,1307123,87897
2601,1307338,87908
2602,1307513,87911
2603,1307931,87917
2604,1308306,87922
2605,1308959,87946
2606,1309129,87950
2607,1309278,87954
2608,1309510,87959
2609,1310405,87998
2610,1310885,88048
2611,1311079,88052
2612,1312201,88063
2613,1312932,88080
2614,1313689,88086
2615,1313994,88099
2616,1314482,88121
2617,1314690,88123
2618,1314870,88124
2619,1315208,88132
2620,1315494,88145
2621,1315726,88160
2622,1316181,88204
2623,1316957,88231
2624,1319812,88327
2625,1320014,88334
2626,1320486,88340
2627,1320741,88344
2628,1321228,88353
2629,1321398,88358
2630,1321793,88367
2631,1322380,88383
2632,1322620,88389
2633,1322853,88391
2634,1322978,88393
2635,1323215,88396
2636,1323798,88426
2637,1323993,88431
2638,1324664,88434
2639,1324814,88435
2640,1326140,88456
2641,1326414,88457
2642,1326750,88459
2643,1327204,88464
2644,1327537,88468
2645,1328231,88487
2646,1328541,88497
2647,1329115,88504
2648,1329238,88505
2649,1329398,88510
2650,1330544,88562
2651,1331001,88580
2652,1331154,88583
2653,1331435,88587
2654,1332062,88611
2655,1332318,88640
2656,1333595,88707
2657,1333882,88713
2658,1334506,88746
2659,1335881,88761
2660,1336090,88765
2661,1336538,88776
2662,1336783,88779
2663,1337044,88781
2664,1337273,88788
2665,1338441,88812
2666,1338831,88835
2667,1340404,88948
2668,1340617,88965
2669,1340811,88973
2670,1341150,88982
2671,1341379,89025
2672,1341512,89030
2673,1341772,89037
2674,1342405,89071
2675,1342834,89076
2676,1343466,89091
2677,1345659,89156
2678,1345924,89172
2679,1346061,89172
2680,1347390,89221
2681,1347588,89223
2682,1347789,89223
2683,1348221,89234
2684,1349480,89259
2685,1349710,89278
2686,1350031,89286
2687,1350176,89287
2688,1351730,89344
2689,1352485,89382
2690,1353009,89390
2691,1353302,89390
2692,1353446,89395
2693,1353573,89395
2694,1353951,89415
2695,1354111,89416
2696,1354567,89437
2697,1354845,89469
2698,1355249,89478
2699,1357360,89545
2700,1358623,89572
2701,1359672,89581
2702,1359953,89590
2703,1360222,89591
2704,1360854,89625
2705,1361103,89629
2706,1361310,89631
2707,1364507,89697
2708,1364868,89712
2709,1365200,89714
2710,1365342,89718
2711,1365551,89724
2712,1366066,89743
2713,1366341,89753
2714,1366686,89779
2715,1366960,89783
2716,1368199,89808
2717,1368502,89827
2718,1368917,89834
2719,1369088,89837
2720,1369263,89839
2721,1369468,89842
2722,1369650,89842
2723,1369825,89844
2724,1370160,89850
2725,1370912,89863
2726,1372226,89903
2727,1372856,89910
2728,1373303,89929
2729,1375566,89984
2730,1375737,89985
2731,1376079,89995
2732,1376320,89996
2733,1377329,90004
2734,1381076,90073
2735,1381417,90078
2736,1381904,90094
2737,1382190,90102
2738,1382391,90109
2739,1382563,90109
2740,1382809,90113
2741,1383662,90157
2742,1384444,90164
2743,1384747,90180
2744,1385061,90183
2745,1385540,90201
2746,1385715,90203
2747,1385898,90205
2748,1386162,90207
2749,1386472,90217
2750,1386621,90218
2751,1387702,90267
2752,1387985,90273
2753,1388136,90275
2754,1388398,90296
2755,1388783,90305
2756,1389017,90306
2757,1389273,90309
2758,1389609,90312
2759,1389869,90317
2760,1390195,90319
2761,1390598,90326
2762,1390829,90330
2763,1391122,90339
2764,1391348,90345
2765,1391859,90434
2766,1392038,90436
2767,1392555,90448
2768,1393207,90472
2769,1394437,90532
2770,1394742,90543
2771,1395070,90552
2772,1395299,90555
2773,1396055,90584
2774,1396512,90594
2775,1396697,90596
2776,1397111,90631
2777,1397609,90649
2778,1398489,90653
2779,1398812,90657
2780,1398958,90657
2781,1399132,90661
2782,1399428,90693
2783,1399647,90694
2784,1399810,90697
2785,1400232,90701
2786,1400486,90715
2787,1400952,90743
2788,1401132,90749
2789,1401375,90751
2790,1401590,90753
2791,1401706,90755
2792,1402876,90792
2793,1403277,90869
2794,1403724,90881
2795,1404053,90897
2796,1404279,90905
2797,1404919,90918
2798,1405290,90921
2799,1405512,90927
2800,1405792,90930
2801,1406149,90950
2802,1406346,90957
2803,1406493,90960
2804,1408817,91122
2805,1409092,91125
2806,1409726,91155
2807,1410109,91194
2808,1410296,91195
2809,1410533,91203
2810,1410677,91206
2811,1410790,91207
2812,1411367,91230
2813,1411865,91244
2814,1412024,91244
2815,1412960,91264
2816,1413108,91264
2817,1413517,91292
2818,1413694,91296
2819,1413993,91304
2820,1414258,91311
2821,1414994,91364
2822,1415165,91367
2823,1415355,91374
2824,1415586,91381
2825,1415824,91387
2826,1416055,91397
2827,1416935,91425
2828,1417173,91430
2829,1417471,91438
2830,1418047,91452
2831,1418214,91454
2832,1418429,91456
2833,1418768,91461
2834,1422761,91530
2835,1422971,91534
2836,1423118,91538
2837,1423594,91544
2838,1425206,91576
2839,1425504,91581
2840,1426186,91599
2841,1427491,91646
2842,1427742,91655
2843,1427974,91659
2844,1428155,91667
2845,1428428,91673
2846,1428592,91676
2847,1428724,91678
2848,1429125,91763
2849,1429411,91765
2850,1429551,91766
2851,1430030,91780
2852,1430375,91788
2853,1431959,91868
2854,1432728,91892
2855,1433455,91921
2856,1433699,91929
2857,1434078,91972
2858,1434209,91973
2859,1434408,91976
2860,1434549,91977
2861,1434707,91980
2862,1436295,92015
2863,1436449,92020
2864,1436909,92026
2865,1437073,92029
2866,1437321,92035
2867,1437540,92103
2868,1438091,92140
2869,1438679,92194
2870,1441317,92290
2871,1441916,92304
2872,1442316,92359
2873,1442474,92367
2874,1446397,92533
2875,1446644,92620
2876,1446910,92628
2877,1447187,92677
2878,1447413,92681
2879,1447561,92685
2880,1447987,92711
2881,1448268,92737
2882,1448815,92785
2883,1449081,92801
2884,1449480,92812
2885,1449630,92819
2886,1449804,92822
2887,1450897,92855
2888,1451288,92878
2889,1451523,92881
2890,1451649,92886
2891,1451944,92915
2892,1452276,92921
2893,1452495,92925
2894,1453200,92951
2895,1453560,92957
2896,1455500,93051
2897,1456317,93077
2898,1456468,93079
2899,1456608,93081
2900,1457086,93104
2901,1457653,93123
2902,1457967,93128
2903,1459378,93164
2904,1459499,93164
2905,1459669,93174
2906,1460508,93195
2907,1460906,93217
2908,1461104,93223
2909,1461291,93227
2910,1461674,93261
2911,1461977,93305
2912,1462604,93376
2913,1462824,93397
2914,1463060,93403
2915,1463413,93456
2916,1463526,93460
2917,1463719,93463
2918,1464221,93496
2919,1464486,93501
2920,1464680,93504
2921,1465094,93524
2922,1465310,93526
2923,1465605,93538
2924,1465839,93550
2925,1466127,93558
2926,1466284,93560
2927,1466549,93567
2928,1466880,93568
2929,1467060,93572
2930,1467390,93576
2931,1467698,93596
2932,1467972,93602
2933,1468300,93606
2934,1468576,93647
2935,1468828,93651
2936,1469209,93771
2937,1469521,93789
2938,1470000,93859
2939,1470425,93877
2940,1470602,93877
2941,1471502,93897
2942,1472461,93925
2943,1472800,93936
2944,1475053,93982
2945,1475710,94026
2946,1476343,94093
2947,1476572,94102
2948,1476696,94108
2949,1477133,94136
2950,1477766,94163
2951,1478136,94174
2952,1480153,94314
2953,1480398,94322
2954,1480618,94331
2955,1480791,94332
2956,1481089,94364
2957,1481233,94365
2958,1483511,94443
2959,1483636,94443
2960,1483889,94455
2961,1484123,94462
2962,1485158,94472
2963,1486293,94503
2964,1486691,94568
2965,1486968,94568
2966,1487772,94584
2967,1488032,94590
2968,1488169,94605
2969,1488633,94616
2970,1488765,94619
2971,1488906,94619
2972,1489433,94639
2973,1489690,94651
2974,1490009,94660
2975,1490309,94669
2976,1490457,94679
2977,1490741,94685
2978,1490977,94707
2979,1491124,94711
2980,1491401,94719
2981,1491625,94758
2982,1493059,94838
2983,1493402,94852
2984,1493666,94871
2985,1493774,94874
2986,1493919,94878
2987,1494272,94888
2988,1494869,94897
2989,1495531,94913
2990,1495762,94923
2991,1495880,94925
2992,1496077,94931
2993,1496216,94933
2994,1496396,94960
2995,1496584,94963
2996,1496904,94980
2997,1497374,94991
2998,1498003,95013
2999,1498206,95013
3000,1498367,95016
3001,1498976,95046
3002,1499101,95047
3003,1499590,95077
3004,1499773,95091
3005,1500026,95108
3006,1500147,95110
3007,1500335,95123
3008,1500519,95150
3009,1500699,95165
3010,1501041,95184
3011,1501600,95228
3012,1501861,95234
3013,1502022,95278
3014,1502155,95280
3015,1502565,95325
3016,1502924,95328
3017,1503717,95352
3018,1503901,95385
3019,1504488,95399
3020,1505246,95443
3021,1505446,95445
3022,1505673,95491
3023,1505807,95503
3024,1506233,95572
3025,1506379,95578
3026,1506636,95586
3027,1507162,95606
3028,1507613,95612
3029,1507804,95616
3030,1509192,95683
3031,1509305,95684
3032,1509534,95691
3033,1509796,95730
3034,1510052,95732
3035,1510966,95861
3036,1511186,95866
3037,1511365,95870
3038,1511933,95885
3039,1512097,95889
3040,1512407,95901
3041,1512729,95908
3042,1512972,95921
3043,1513119,95922
3044,1513388,95940
3045,1513787,96019
3046,1514600,96034
3047,1515218,96060
3048,1515423,96066
3049,1515662,96070
3050,1516177,96079
3051,1516469,96173
3052,1516748,96189
3053,1517035,96208
3054,1517216,96211
3055,1517500,96328
3056,1518138,96343
3057,1520566,96388
3058,1521078,96399
3059,1521752,96410
3060,1522271,96422
3061,1522580,96432
3062,1522754,96433
3063,1523025,96443
3064,1523177,96447
3065,1523964,96478
3066,1524438,96493
3067,1525226,96511
3068,1526075,96516
3069,1526741,96530
3070,1527037,96540
3071,1527592,96563
3072,1528411,96584
3073,1528628,96656
3074,1528965,96663
3075,1529405,96665
3076,1531292,96720
3077,1531457,96726
3078,1531676,96733
3079,1531922,96738
3080,1532339,96765
3081,1532487,96769
3082,1533397,96809
3083,1533905,96820
3084,1534176,96825
3085,1536616,96935
3086,1537639,97076
